X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
175.033313888946822,-36.787614443423109,1749829,61099,61099,Pacific Parade and George ST,,Station,-36.78761444,175.03331389,,School Bus
175.005516389404931,-36.784026110647055,1749830,61100,61100,Moko and Wattle,,Station,-36.78402611,175.00551639,,School Bus
175.008549999623483,-36.784896943852495,1749831,61103,61103,54 Mako Street,,Station,-36.78489694,175.00855,,School Bus
174.668951110997426,-36.65014388807915,1749832,61108,61108,East Coast Rd near Wilks Rd,,Station,-36.65014389,174.66895111,,School Bus
174.949459444304438,-36.981101387851574,1749833,61109,61109,Umbria Lane,,Station,-36.98110139,174.94945944,,School Bus
174.67455805586215,-36.598054999035661,1749834,61127,61127,Millwater Parkway,,Station,-36.598055,174.67455806,,School Bus
174.731280555993294,-36.628581388258361,1749835,61129,61129,Whangaparaoa Rd nr Beverley Rd,,Station,-36.62858139,174.73128056,,School Bus
174.679033333146776,-36.601564721422847,1749836,61133,61133,Millwater Parkway Nr Laura Jane Dr,,Station,-36.60156472,174.67903333,,School Bus
174.921712222617572,-36.930608332073511,1749837,61137,61137,Kilkenny Drive/Ardagh Place,,Station,-36.93060833,174.92171222,,School Bus
174.651880000241761,-36.925480276881579,1749838,61156,61156,Atkinson Rd/Glen Eden Intermediate,,Station,-36.92548028,174.65188,,School Bus
174.746543333202794,-36.759438054294954,1749839,95001,95001,23 Blakeborough Dr Hail and Ride,,Station,-36.75943806,174.74654333,,School Bus
174.744017222316586,-36.757165276737439,1749840,95002,95002,53 Blakeborough Dr Hail and Ride,,Station,-36.75716528,174.74401722,,School Bus
174.747613055868896,-36.756674999248538,1749841,95003,95003,25 Manutara Ave Hail and Ride,,Station,-36.756675,174.74761306,,School Bus
